"","Date","RMBperUSD","SHIBOR","LIBOR","CSI300","GSPC","m1_CN","m2_CN","m1_US","m2_US"
"3235",2015-11-10,6.3602,2.706,0.1955,3833.24,2081.719971,387618.32,1373956.01,3052.2,12267.1
"3236",2015-11-11,6.3614,2.705,0.19575,3833.65,2075,387618.32,1373956.01,3052.2,12267.1
"3237",2015-11-12,6.3628,2.7,0.197,3795.32,2045.969971,387618.32,1373956.01,3052.2,12267.1
"3238",2015-11-13,6.3655,2.697,0.19725,3746.24,2023.040039,387618.32,1373956.01,3052.2,12267.1
"3239",2015-11-14,6.36866666666667,2.697,0.197916666666667,3752.20333333333,2033.09000633333,387618.32,1373956.01,3052.2,12267.1
"3240",2015-11-15,6.37183333333333,2.697,0.198583333333333,3758.16666666667,2043.13997366667,387618.32,1373956.01,3052.2,12267.1
"3241",2015-11-16,6.375,2.697,0.19925,3764.13,2053.189941,387618.32,1373956.01,3052.2,12267.1
"3242",2015-11-17,6.374,2.692,0.2025,3758.39,2050.439941,387618.32,1373956.01,3052.2,12267.1
"3243",2015-11-18,6.3796,2.695,0.20675,3715.58,2083.580078,387618.32,1373956.01,3052.2,12267.1
"3244",2015-11-19,6.3791,2.698,0.21325,3774.97,2081.23999,387618.32,1373956.01,3052.2,12267.1
"3245",2015-11-20,6.378,2.7,0.2115,3774.38,2089.169922,387618.32,1373956.01,3052.2,12267.1
"3246",2015-11-21,6.3809,2.70033333333333,0.214666666666667,3767.36333333333,2088.30997733333,387618.32,1373956.01,3052.2,12267.1
"3247",2015-11-22,6.3838,2.70066666666667,0.217833333333333,3760.34666666667,2087.45003266667,387618.32,1373956.01,3052.2,12267.1
"3248",2015-11-23,6.3867,2.701,0.221,3753.33,2086.590088,387618.32,1373956.01,3052.2,12267.1
"3249",2015-11-24,6.3888,2.7,0.225,3753.89,2089.139893,387618.32,1373956.01,3052.2,12267.1
"3250",2015-11-25,6.3877,2.7,0.2315,3781.61,2088.870117,387618.32,1373956.01,3052.2,12267.1
"3251",2015-11-26,6.3896,2.7,0.23275,3759.43,2089.490112,387618.32,1373956.01,3052.2,12267.1
"3252",2015-11-27,6.3915,2.7,0.24375,3556.99,2090.110107,387618.32,1373956.01,3052.2,12267.1
"3253",2015-11-28,6.39306666666667,2.7,0.2435,3560.13,2086.87670866667,387618.32,1373956.01,3052.2,12267.1
"3254",2015-11-29,6.39463333333333,2.7,0.24325,3563.27,2083.64331033333,387618.32,1373956.01,3052.2,12267.1
"3255",2015-11-30,6.3962,2.7,0.243,3566.41,2080.409912,387618.32,1373956.01,3052.2,12267.1
"3256",2015-12-01,6.3973,2.7,0.24375,3591.7,2102.629883,400953.44,1392278.11,3136.8,12396.9
"3257",2015-12-02,6.3958,2.7,0.251,3721.96,2079.51001,400953.44,1392278.11,3136.8,12396.9
"3258",2015-12-03,6.3982,2.7,0.2686,3749.3,2049.620117,400953.44,1392278.11,3136.8,12396.9
"3259",2015-12-04,6.3851,2.7,0.2755,3677.59,2091.689941,400953.44,1392278.11,3136.8,12396.9
"3260",2015-12-05,6.38956666666667,2.7,0.279333333333333,3680.93,2086.81665,400953.44,1392278.11,3136.8,12396.9
"3261",2015-12-06,6.39403333333333,2.7,0.283166666666667,3684.27,2081.943359,400953.44,1392278.11,3136.8,12396.9
"3262",2015-12-07,6.3985,2.7,0.287,3687.61,2077.070068,400953.44,1392278.11,3136.8,12396.9
"3263",2015-12-08,6.4078,2.7,0.2931,3623.02,2063.590088,400953.44,1392278.11,3136.8,12396.9
"3264",2015-12-09,6.414,2.7,0.3005,3635.94,2047.619995,400953.44,1392278.11,3136.8,12396.9
"3265",2015-12-10,6.4236,2.701,0.317,3623.08,2052.22998,400953.44,1392278.11,3136.8,12396.9
"3266",2015-12-11,6.4358,2.701,0.3305,3608.06,2012.369995,400953.44,1392278.11,3136.8,12396.9
"3267",2015-12-12,6.44036666666667,2.70066666666667,0.335166666666667,3642.48,2015.559977,400953.44,1392278.11,3136.8,12396.9
"3268",2015-12-13,6.44493333333333,2.70033333333333,0.339833333333333,3676.9,2018.749959,400953.44,1392278.11,3136.8,12396.9
"3269",2015-12-14,6.4495,2.7,0.3445,3711.32,2021.939941,400953.44,1392278.11,3136.8,12396.9
"3270",2015-12-15,6.4559,2.721,0.3505,3694.39,2043.410034,400953.44,1392278.11,3136.8,12396.9
"3271",2015-12-16,6.4626,2.742,0.36,3685.44,2073.070068,400953.44,1392278.11,3136.8,12396.9
"3272",2015-12-17,6.4757,2.762,0.4021,3755.89,2041.890015,400953.44,1392278.11,3136.8,12396.9
"3273",2015-12-18,6.4814,2.822,0.413,3767.91,2005.550049,400953.44,1392278.11,3136.8,12396.9
"3274",2015-12-19,6.47936666666667,2.845,0.415166666666667,3800.59666666667,2010.75004066667,400953.44,1392278.11,3136.8,12396.9
"3275",2015-12-20,6.47733333333333,2.868,0.417333333333333,3833.28333333333,2015.95003233333,400953.44,1392278.11,3136.8,12396.9
"3276",2015-12-21,6.4753,2.891,0.4195,3865.97,2021.150024,400953.44,1392278.11,3136.8,12396.9
"3277",2015-12-22,6.4746,2.944,0.4175,3876.73,2038.969971,400953.44,1392278.11,3136.8,12396.9
"3278",2015-12-23,6.4731,2.987,0.4216,3866.38,2064.290039,400953.44,1392278.11,3136.8,12396.9
"3279",2015-12-24,6.4755,3,0.4219,3829.4,2060.98999,400953.44,1392278.11,3136.8,12396.9
"3280",2015-12-25,6.4713,3.004,0.4223,3838.2,2059.8674925,400953.44,1392278.11,3136.8,12396.9
"3281",2015-12-26,6.47253333333333,3.00483333333333,0.4227,3801.34333333333,2058.744995,400953.44,1392278.11,3136.8,12396.9
"3282",2015-12-27,6.47376666666667,3.00566666666667,0.4231,3764.48666666667,2057.6224975,400953.44,1392278.11,3136.8,12396.9
"3283",2015-12-28,6.475,3.0065,0.4235,3727.63,2056.5,400953.44,1392278.11,3136.8,12396.9
"3284",2015-12-29,6.4864,3.005,0.4239,3761.88,2078.360107,400953.44,1392278.11,3136.8,12396.9
"3285",2015-12-30,6.4895,3.004,0.4275,3765.18,2063.360107,400953.44,1392278.11,3136.8,12396.9
"3286",2015-12-31,6.4936,3.002,0.4295,3731,2043.939941,400953.44,1392278.11,3136.8,12396.9
"3287",2016-01-01,6.496,3.00175,0.42775,3665.5175,2036.11996425,412685.64,1416319.55,3090.4,12448.5
"3288",2016-01-02,6.4984,3.0015,0.426,3600.035,2028.2999875,412685.64,1416319.55,3090.4,12448.5
"3289",2016-01-03,6.5008,3.00125,0.42425,3534.5525,2020.48001075,412685.64,1416319.55,3090.4,12448.5
"3290",2016-01-04,6.5032,3.001,0.4225,3469.07,2012.660034,412685.64,1416319.55,3090.4,12448.5
"3291",2016-01-05,6.5169,3.001,0.422,3478.78,2016.709961,412685.64,1416319.55,3090.4,12448.5
"3292",2016-01-06,6.5314,3,0.4235,3539.81,1990.26001,412685.64,1416319.55,3090.4,12448.5
"3293",2016-01-07,6.5646,2.9995,0.4235,3294.38,1943.089966,412685.64,1416319.55,3090.4,12448.5
"3294",2016-01-08,6.5636,2.999,0.4238,3361.56,1922.030029,412685.64,1416319.55,3090.4,12448.5
"3295",2016-01-09,6.56326666666667,2.99866666666667,0.423866666666667,3305.19,1922.57670066667,412685.64,1416319.55,3090.4,12448.5
"3296",2016-01-10,6.56293333333333,2.99833333333333,0.423933333333333,3248.82,1923.12337233333,412685.64,1416319.55,3090.4,12448.5
"3297",2016-01-11,6.5626,2.998,0.424,3192.45,1923.670044,412685.64,1416319.55,3090.4,12448.5
"3298",2016-01-12,6.5628,2.998,0.4245,3215.71,1938.680054,412685.64,1416319.55,3090.4,12448.5
"3299",2016-01-13,6.563,2.967,0.4255,3155.88,1890.280029,412685.64,1416319.55,3090.4,12448.5
"3300",2016-01-14,6.5616,2.931,0.4255,3221.57,1921.839966,412685.64,1416319.55,3090.4,12448.5
"3301",2016-01-15,6.5637,2.899,0.4255,3118.73,1880.329956,412685.64,1416319.55,3090.4,12448.5
"3302",2016-01-16,6.56213333333333,2.89466666666667,0.425666666666667,3122.73,1880.579956,412685.64,1416319.55,3090.4,12448.5
"3303",2016-01-17,6.56056666666667,2.89033333333333,0.425833333333333,3126.73,1880.829956,412685.64,1416319.55,3090.4,12448.5
"3304",2016-01-18,6.559,2.886,0.426,3130.73,1881.079956,412685.64,1416319.55,3090.4,12448.5
"3305",2016-01-19,6.5596,2.881,0.425,3223.12,1881.329956,412685.64,1416319.55,3090.4,12448.5
"3306",2016-01-20,6.5578,2.874,0.4253,3174.38,1859.329956,412685.64,1416319.55,3090.4,12448.5
"3307",2016-01-21,6.5585,2.918,0.4265,3081.34,1868.98999,412685.64,1416319.55,3090.4,12448.5
"3308",2016-01-22,6.5572,2.99,0.4255,3113.46,1906.900024,412685.64,1416319.55,3090.4,12448.5
"3309",2016-01-23,6.5567,2.99966666666667,0.4272,3118.60333333333,1896.96000133333,412685.64,1416319.55,3090.4,12448.5
"3310",2016-01-24,6.5562,3.00933333333333,0.4289,3123.74666666667,1887.01997866667,412685.64,1416319.55,3090.4,12448.5
"3311",2016-01-25,6.5557,3.019,0.4306,3128.89,1877.079956,412685.64,1416319.55,3090.4,12448.5
"3312",2016-01-26,6.5548,3.057,0.4306,2940.51,1903.630005,412685.64,1416319.55,3090.4,12448.5
"3313",2016-01-27,6.5533,3.092,0.428,2930.35,1882.949951,412685.64,1416319.55,3090.4,12448.5
"3314",2016-01-28,6.5528,3.134,0.4262,2853.76,1893.359985,412685.64,1416319.55,3090.4,12448.5
"3315",2016-01-29,6.5516,3.168,0.425,2946.09,1940.23999,412685.64,1416319.55,3090.4,12448.5
"3316",2016-01-30,6.55236666666667,3.15433333333333,0.425666666666667,2931.07666666667,1939.95332833333,412685.64,1416319.55,3090.4,12448.5
"3317",2016-01-31,6.55313333333333,3.14066666666667,0.426333333333333,2916.06333333333,1939.66666666667,412685.64,1416319.55,3090.4,12448.5
"3318",2016-02-01,6.5539,3.127,0.427,2901.05,1939.380005,392504.7,1424618.68,3093.8,12488.7
"3319",2016-02-02,6.551,3.101,0.4285,2961.33,1903.030029,392504.7,1424618.68,3093.8,12488.7
"3320",2016-02-03,6.5521,3.095,0.4285,2948.64,1912.530029,392504.7,1424618.68,3093.8,12488.7
"3321",2016-02-04,6.5419,3.089,0.4277,2984.76,1915.449951,392504.7,1424618.68,3093.8,12488.7
"3322",2016-02-05,6.5314,3.079,0.4289,2963.79,1880.050049,392504.7,1424618.68,3093.8,12488.7
"3323",2016-02-06,6.52944,3.044,0.429016666666667,2963.79,1871.180013,392504.7,1424618.68,3093.8,12488.7
"3324",2016-02-07,6.52748,3.038375,0.429133333333333,2963.79,1862.309977,392504.7,1424618.68,3093.8,12488.7
"3325",2016-02-08,6.52552,3.03275,0.42925,2963.79,1853.439941,392504.7,1424618.68,3093.8,12488.7
"3326",2016-02-09,6.52356,3.027125,0.4285,2963.79,1852.209961,392504.7,1424618.68,3093.8,12488.7
"3327",2016-02-10,6.5216,3.0215,0.4265,2963.79,1851.859985,392504.7,1424618.68,3093.8,12488.7
"3328",2016-02-11,6.51964,3.015875,0.427,2963.79,1829.079956,392504.7,1424618.68,3093.8,12488.7
"3329",2016-02-12,6.51768,3.01025,0.4305,2963.79,1864.780029,392504.7,1424618.68,3093.8,12488.7
"3330",2016-02-13,6.51572,3.004625,0.430083333333333,2958.09666666667,1872.48001075,392504.7,1424618.68,3093.8,12488.7
"3331",2016-02-14,6.51376,2.999,0.429666666666667,2952.40333333333,1880.1799925,392504.7,1424618.68,3093.8,12488.7
"3332",2016-02-15,6.5118,2.979,0.42925,2946.71,1887.87997425,392504.7,1424618.68,3093.8,12488.7
"3333",2016-02-16,6.513,2.957,0.4295,3037.03,1895.579956,392504.7,1424618.68,3093.8,12488.7
"3334",2016-02-17,6.5237,2.938,0.43005,3063.32,1926.819946,392504.7,1424618.68,3093.8,12488.7
"3335",2016-02-18,6.5152,2.884,0.432,3053.7,1917.829956,392504.7,1424618.68,3093.8,12488.7
"3336",2016-02-19,6.5186,2.839,0.4335,3051.58,1917.780029,392504.7,1424618.68,3093.8,12488.7
"3337",2016-02-20,6.5179,2.82633333333333,0.4335,3074.01,1927.02001933333,392504.7,1424618.68,3093.8,12488.7
"3338",2016-02-21,6.5172,2.81366666666667,0.4335,3096.44,1936.26000966667,392504.7,1424618.68,3093.8,12488.7
"3339",2016-02-22,6.5165,2.801,0.4335,3118.87,1945.5,392504.7,1424618.68,3093.8,12488.7
"3340",2016-02-23,6.5273,2.775,0.4358,3089.36,1921.27002,392504.7,1424618.68,3093.8,12488.7
"3341",2016-02-24,6.5302,2.759,0.4338,3109.54,1929.800049,392504.7,1424618.68,3093.8,12488.7
"3342",2016-02-25,6.5318,2.757,0.4385,2918.75,1951.699951,392504.7,1424618.68,3093.8,12488.7
"3343",2016-02-26,6.5338,2.785,0.4385,2948.03,1948.050049,392504.7,1424618.68,3093.8,12488.7
"3344",2016-02-27,6.5376,2.79,0.439166666666667,2924.51,1942.77669266667,392504.7,1424618.68,3093.8,12488.7
"3345",2016-02-28,6.5414,2.795,0.439833333333333,2900.99,1937.50333633333,392504.7,1424618.68,3093.8,12488.7
"3346",2016-02-29,6.5452,2.8,0.4405,2877.47,1932.22998,392504.7,1424618.68,3093.8,12488.7
"3347",2016-03-01,6.5385,2.795,0.43525,2930.69,1978.349976,411581.31,1446198.03,3177.9,12656.4
"3348",2016-03-02,6.549,2.738,0.4376,3051.33,1986.449951,411581.31,1446198.03,3177.9,12656.4
"3349",2016-03-03,6.5412,2.716,0.4405,3058.42,1993.400024,411581.31,1446198.03,3177.9,12656.4
"3350",2016-03-04,6.5284,2.703,0.438,3093.89,1999.98999,411581.31,1446198.03,3177.9,12656.4
"3351",2016-03-05,6.5227,2.70066666666667,0.438833333333333,3097.54,2000.57999666667,411581.31,1446198.03,3177.9,12656.4
"3352",2016-03-06,6.517,2.69833333333333,0.439666666666667,3101.19,2001.17000333333,411581.31,1446198.03,3177.9,12656.4
"3353",2016-03-07,6.5113,2.696,0.4405,3104.84,2001.76001,411581.31,1446198.03,3177.9,12656.4
"3354",2016-03-08,6.5041,2.689,0.44185,3107.67,1979.26001,411581.31,1446198.03,3177.9,12656.4
"3355",2016-03-09,6.5106,2.683,0.438,3071.91,1989.26001,411581.31,1446198.03,3177.9,12656.4
"3356",2016-03-10,6.5127,2.678,0.4381,3013.15,1989.569946,411581.31,1446198.03,3177.9,12656.4
"3357",2016-03-11,6.4905,2.666,0.4362,3018.28,2022.189941,411581.31,1446198.03,3177.9,12656.4
"3358",2016-03-12,6.49076666666667,2.66366666666667,0.4379,3034.08333333333,2021.33996566667,411581.31,1446198.03,3177.9,12656.4
"3359",2016-03-13,6.49103333333333,2.66133333333333,0.4396,3049.88666666667,2020.48999033333,411581.31,1446198.03,3177.9,12656.4
"3360",2016-03-14,6.4913,2.659,0.4413,3065.69,2019.640015,411581.31,1446198.03,3177.9,12656.4
"3361",2016-03-15,6.5079,2.659,0.44125,3074.78,2015.930054,411581.31,1446198.03,3177.9,12656.4
"3362",2016-03-16,6.5172,2.6585,0.4399,3090.03,2027.219971,411581.31,1446198.03,3177.9,12656.4
"3363",2016-03-17,6.4961,2.662,0.4321,3124.2,2040.589966,411581.31,1446198.03,3177.9,12656.4
"3364",2016-03-18,6.4628,2.662,0.4283,3171.96,2049.580078,411581.31,1446198.03,3177.9,12656.4
"3365",2016-03-19,6.46933333333333,2.672,0.429466666666667,3197.78666666667,2050.253418,411581.31,1446198.03,3177.9,12656.4
"3366",2016-03-20,6.47586666666667,2.682,0.430633333333333,3223.61333333333,2050.926758,411581.31,1446198.03,3177.9,12656.4
"3367",2016-03-21,6.4824,2.692,0.4318,3249.44,2051.600098,411581.31,1446198.03,3177.9,12656.4
"3368",2016-03-22,6.4971,2.699,0.4315,3225.79,2049.800049,411581.31,1446198.03,3177.9,12656.4
"3369",2016-03-23,6.4936,2.7025,0.433,3236.09,2036.709961,411581.31,1446198.03,3177.9,12656.4
"3370",2016-03-24,6.515,2.704,0.435,3181.85,2035.939941,411581.31,1446198.03,3177.9,12656.4
"3371",2016-03-25,6.5223,2.702,0.43458,3197.82,2036.217468,411581.31,1446198.03,3177.9,12656.4
"3372",2016-03-26,6.5226,2.70333333333333,0.43416,3188.45666666667,2036.494995,411581.31,1446198.03,3177.9,12656.4
"3373",2016-03-27,6.5229,2.70466666666667,0.43374,3179.09333333333,2036.772522,411581.31,1446198.03,3177.9,12656.4
"3374",2016-03-28,6.5232,2.706,0.43332,3169.73,2037.050049,411581.31,1446198.03,3177.9,12656.4
"3375",2016-03-29,6.506,2.729,0.4329,3135.41,2055.01001,411581.31,1446198.03,3177.9,12656.4
"3376",2016-03-30,6.4841,2.7665,0.434,3216.27,2063.949951,411581.31,1446198.03,3177.9,12656.4
"3377",2016-03-31,6.4612,2.807,0.43725,3218.09,2059.73999,411581.31,1446198.03,3177.9,12656.4
"3378",2016-04-01,6.4585,2.816,0.43735,3221.9,2072.780029,413504.84,1445209.59,3233.5,12750.9
"3379",2016-04-02,6.46045,2.8173,0.4383,3221.9,2070.56331366667,413504.84,1445209.59,3233.5,12750.9
"3380",2016-04-03,6.4624,2.8186,0.43925,3221.9,2068.34659833333,413504.84,1445209.59,3233.5,12750.9
"3381",2016-04-04,6.46435,2.8199,0.4402,3221.9,2066.129883,413504.84,1445209.59,3233.5,12750.9
"3382",2016-04-05,6.4663,2.8212,0.4385,3270.7,2045.170044,413504.84,1445209.59,3233.5,12750.9
"3383",2016-04-06,6.4754,2.8068,0.439,3257.53,2066.659912,413504.84,1445209.59,3233.5,12750.9
"3384",2016-04-07,6.4707,2.8,0.43645,3209.29,2041.910034,413504.84,1445209.59,3233.5,12750.9
"3385",2016-04-08,6.4733,2.798,0.4347,3173.09,2047.599976,413504.84,1445209.59,3233.5,12750.9
"3386",2016-04-09,6.4705,2.79766666666667,0.4351,3192.09333333333,2045.72998066667,413504.84,1445209.59,3233.5,12750.9
"3387",2016-04-10,6.4677,2.79733333333333,0.4355,3211.09666666667,2043.85998533333,413504.84,1445209.59,3233.5,12750.9
"3388",2016-04-11,6.4649,2.797,0.4359,3230.1,2041.98999,413504.84,1445209.59,3233.5,12750.9
"3389",2016-04-12,6.4616,2.797,0.43715,3218.45,2061.719971,413504.84,1445209.59,3233.5,12750.9
"3390",2016-04-13,6.4591,2.799,0.43275,3261.38,2082.419922,413504.84,1445209.59,3233.5,12750.9
"3391",2016-04-14,6.4891,2.799,0.43625,3275.83,2082.780029,413504.84,1445209.59,3233.5,12750.9
"3392",2016-04-15,6.4908,2.799,0.43625,3272.21,2080.72998,413504.84,1445209.59,3233.5,12750.9
"3393",2016-04-16,6.48676666666667,2.799,0.437083333333333,3257.62333333333,2085.26668266667,413504.84,1445209.59,3233.5,12750.9
"3394",2016-04-17,6.48273333333333,2.799,0.437916666666667,3243.03666666667,2089.80338533333,413504.84,1445209.59,3233.5,12750.9
"3395",2016-04-18,6.4787,2.799,0.43875,3228.45,2094.340088,413504.84,1445209.59,3233.5,12750.9
"3396",2016-04-19,6.47,2.8,0.44115,3238.3,2100.800049,413504.84,1445209.59,3233.5,12750.9
"3397",2016-04-20,6.4579,2.803,0.44125,3181.03,2102.399902,413504.84,1445209.59,3233.5,12750.9
"3398",2016-04-21,6.4803,2.8055,0.43885,3160.6,2091.47998,413504.84,1445209.59,3233.5,12750.9
"3399",2016-04-22,6.4898,2.8115,0.43645,3174.9,2091.580078,413504.84,1445209.59,3233.5,12750.9
"3400",2016-04-23,6.4972,2.81533333333333,0.436616666666667,3170.61,2090.31673166667,413504.84,1445209.59,3233.5,12750.9
"3401",2016-04-24,6.5046,2.81916666666667,0.436783333333333,3166.32,2089.05338533333,413504.84,1445209.59,3233.5,12750.9
"3402",2016-04-25,6.512,2.823,0.43695,3162.03,2087.790039,413504.84,1445209.59,3233.5,12750.9
"3403",2016-04-26,6.4882,2.829,0.4377,3179.16,2091.699951,413504.84,1445209.59,3233.5,12750.9
"3404",2016-04-27,6.4837,2.833,0.4352,3165.92,2095.149902,413504.84,1445209.59,3233.5,12750.9
"3405",2016-04-28,6.4954,2.8415,0.4388,3160.58,2075.810059,413504.84,1445209.59,3233.5,12750.9
"3406",2016-04-29,6.4589,2.853,0.43575,3156.75,2065.300049,413504.84,1445209.59,3233.5,12750.9
"3407",2016-04-30,6.4583,2.851975,0.4357875,3156.75,2070.67667666667,413504.84,1445209.59,3233.5,12750.9
"3408",2016-05-01,6.4577,2.85095,0.435825,3156.75,2076.05330433333,424250.7,1461695.11,3234.1,12681
"3409",2016-05-02,6.4571,2.849925,0.4358625,3156.75,2081.429932,424250.7,1461695.11,3234.1,12681
"3410",2016-05-03,6.4565,2.8489,0.4359,3210.22,2063.370117,424250.7,1461695.11,3234.1,12681
"3411",2016-05-04,6.4943,2.845,0.4359,3209.46,2051.120117,424250.7,1461695.11,3234.1,12681
"3412",2016-05-05,6.5128,2.846,0.43715,3213.92,2050.629883,424250.7,1461695.11,3234.1,12681
"3413",2016-05-06,6.5202,2.842,0.437525,3130.35,2057.139893,424250.7,1461695.11,3234.1,12681
"3414",2016-05-07,6.51696666666667,2.84166666666667,0.4379,3108.77333333333,2057.65657566667,424250.7,1461695.11,3234.1,12681
"3415",2016-05-08,6.51373333333333,2.84133333333333,0.438275,3087.19666666667,2058.17325833333,424250.7,1461695.11,3234.1,12681
"3416",2016-05-09,6.5105,2.841,0.43865,3065.62,2058.689941,424250.7,1461695.11,3234.1,12681
"3417",2016-05-10,6.5233,2.841,0.4373,3069.11,2084.389893,424250.7,1461695.11,3234.1,12681
"3418",2016-05-11,6.5209,2.838,0.43465,3082.81,2064.459961,424250.7,1461695.11,3234.1,12681
"3419",2016-05-12,6.4959,2.835,0.43445,3090.14,2064.110107,424250.7,1461695.11,3234.1,12681
"3420",2016-05-13,6.5246,2.834,0.43395,3074.94,2046.609985,424250.7,1461695.11,3234.1,12681
"3421",2016-05-14,6.52783333333333,2.834,0.4347,3081.73,2053.293294,424250.7,1461695.11,3234.1,12681
"3422",2016-05-15,6.53106666666667,2.834,0.43545,3088.52,2059.976603,424250.7,1461695.11,3234.1,12681
"3423",2016-05-16,6.5343,2.834,0.4362,3095.31,2066.659912,424250.7,1461695.11,3234.1,12681
"3424",2016-05-17,6.52,2.835,0.4387,3086.02,2047.209961,424250.7,1461695.11,3234.1,12681
"3425",2016-05-18,6.5216,2.839,0.43845,3068.04,2047.630005,424250.7,1461695.11,3234.1,12681
"3426",2016-05-19,6.5531,2.837,0.443,3062.5,2040.040039,424250.7,1461695.11,3234.1,12681
"3427",2016-05-20,6.551,2.839,0.44325,3078.22,2052.320068,424250.7,1461695.11,3234.1,12681
"3428",2016-05-21,6.54916666666667,2.83933333333333,0.444166666666667,3081.22,2050.89339166667,424250.7,1461695.11,3234.1,12681
"3429",2016-05-22,6.54733333333333,2.83966666666667,0.445083333333333,3084.22,2049.46671533333,424250.7,1461695.11,3234.1,12681
"3430",2016-05-23,6.5455,2.84,0.446,3087.22,2048.040039,424250.7,1461695.11,3234.1,12681
"3431",2016-05-24,6.5468,2.842,0.4442,3063.56,2076.060059,424250.7,1461695.11,3234.1,12681
"3432",2016-05-25,6.5468,2.842,0.4497,3059.23,2090.540039,424250.7,1461695.11,3234.1,12681
"3433",2016-05-26,6.5552,2.845,0.45445,3064.21,2090.100098,424250.7,1461695.11,3234.1,12681
"3434",2016-05-27,6.549,2.846,0.45665,3062.5,2099.060059,424250.7,1461695.11,3234.1,12681
"3435",2016-05-28,6.5588,2.846,0.4597,3063.90333333333,2098.532532,424250.7,1461695.11,3234.1,12681
"3436",2016-05-29,6.5686,2.846,0.46275,3065.30666666667,2098.005005,424250.7,1461695.11,3234.1,12681
"3437",2016-05-30,6.5784,2.846,0.4658,3066.71,2097.477478,424250.7,1461695.11,3234.1,12681
"3438",2016-05-31,6.579,2.846,0.46885,3169.56,2096.949951,424250.7,1461695.11,3234.1,12681
"3439",2016-06-01,6.5889,2.842,0.46955,3160.55,2099.330078,443643.7,1490491.83,3247.3,12762
"3440",2016-06-02,6.5688,2.838,0.46305,3167.1,2105.26001,443643.7,1490491.83,3247.3,12762
"3441",2016-06-03,6.5793,2.835,0.4648,3189.33,2099.129883,443643.7,1490491.83,3247.3,12762
"3442",2016-06-04,6.56943333333333,2.83633333333333,0.458883333333333,3185.81666666667,2102.55655933333,443643.7,1490491.83,3247.3,12762
"3443",2016-06-05,6.55956666666667,2.83766666666667,0.452966666666667,3182.30333333333,2105.98323566667,443643.7,1490491.83,3247.3,12762
"3444",2016-06-06,6.5497,2.839,0.44705,3178.79,2109.409912,443643.7,1490491.83,3247.3,12762
"3445",2016-06-07,6.5618,2.838,0.4458,3177.05,2112.129883,443643.7,1490491.83,3247.3,12762
"3446",2016-06-08,6.5593,2.838,0.4453,3163.99,2119.120117,443643.7,1490491.83,3247.3,12762
"3447",2016-06-09,6.56354,2.839,0.44705,3144.46,2115.47998,443643.7,1490491.83,3247.3,12762
"3448",2016-06-10,6.56778,2.84,0.44655,3124.93,2096.070068,443643.7,1490491.83,3247.3,12762
"3449",2016-06-11,6.57202,2.841,0.44505,3105.4,2090.400065,443643.7,1490491.83,3247.3,12762
"3450",2016-06-12,6.57626,2.842,0.44355,3085.87,2084.730062,443643.7,1490491.83,3247.3,12762
"3451",2016-06-13,6.5805,2.844,0.44205,3066.34,2079.060059,443643.7,1490491.83,3247.3,12762
"3452",2016-06-14,6.5791,2.844,0.4423,3075.98,2075.320068,443643.7,1490491.83,3247.3,12762
"3453",2016-06-15,6.6001,2.844,0.44605,3116.37,2071.5,443643.7,1490491.83,3247.3,12762
"3454",2016-06-16,6.5739,2.8535,0.44805,3094.67,2077.98999,443643.7,1490491.83,3247.3,12762
"3455",2016-06-17,6.5795,2.859,0.4478,3110.36,2071.219971,443643.7,1490491.83,3247.3,12762
"3456",2016-06-18,6.5766,2.86183333333333,0.447883333333333,3111.13,2075.22998066667,443643.7,1490491.83,3247.3,12762
"3457",2016-06-19,6.5737,2.86466666666667,0.447966666666667,3111.9,2079.23999033333,443643.7,1490491.83,3247.3,12762
"3458",2016-06-20,6.5708,2.8675,0.44805,3112.67,2083.25,443643.7,1490491.83,3247.3,12762
"3459",2016-06-21,6.5656,2.8728,0.4508,3106.32,2088.899902,443643.7,1490491.83,3247.3,12762
"3460",2016-06-22,6.5935,2.8768,0.45205,3133.96,2085.449951,443643.7,1490491.83,3247.3,12762
"3461",2016-06-23,6.5658,2.8813,0.4533,3117.32,2113.320068,443643.7,1490491.83,3247.3,12762
"3462",2016-06-24,6.5776,2.8852,0.4493,3077.16,2037.410034,443643.7,1490491.83,3247.3,12762
"3463",2016-06-25,6.59756666666667,2.88633333333333,0.452466666666667,3091.62,2025.12003566667,443643.7,1490491.83,3247.3,12762
"3464",2016-06-26,6.61753333333333,2.88746666666667,0.455633333333333,3106.08,2012.83003733333,443643.7,1490491.83,3247.3,12762
"3465",2016-06-27,6.6375,2.8886,0.4588,3120.54,2000.540039,443643.7,1490491.83,3247.3,12762
"3466",2016-06-28,6.6528,2.8899,0.4603,3136.4,2036.089966,443643.7,1490491.83,3247.3,12762
"3467",2016-06-29,6.6324,2.89,0.46655,3151.39,2070.77002,443643.7,1490491.83,3247.3,12762
"3468",2016-06-30,6.6312,2.887,0.46505,3153.92,2098.860107,443643.7,1490491.83,3247.3,12762
"3469",2016-07-01,6.6496,2.877,0.46755,3154.2,2102.949951,442934.43,1491558.72,3244.2,12820.7
"3470",2016-07-02,6.6488,2.87433333333333,0.468216666666667,3171.03333333333,2099.3499755,442934.43,1491558.72,3244.2,12820.7
"3471",2016-07-03,6.648,2.87166666666667,0.468883333333333,3187.86666666667,2095.75,442934.43,1491558.72,3244.2,12820.7
